CellID,Center_X,Center_Y,Center_Z,MeanROIIntensity,MeanNeighborhoodIntensity,MetricValue,UserLabel,roiSeen,isDoublet
242,1012.19312796209,1507.65521327014,10.4940758293839,846.437194824219,842.392639160156,1.00480127334595,0,0,0
243,1499.17965367965,1550.58225108225,10.6298701298701,850.558471679688,846.942626953125,1.00426924228668,0,0,0
244,1226.43829787234,1581.07234042553,9.89787234042553,855.17236328125,846.244018554688,1.0105504989624,0,0,0
245,1413.36900369004,1619.25092250923,9,850.173461914062,846.953002929688,1.0038024187088,0,0,1
246,1477.21568627451,1615.13725490196,9,853.019592285156,845.75,1.00859546661377,0,0,0
247,1410.6586059744,1665.9359886202,10.8705547652916,852.765319824219,844.330078125,1.00999045372009,0,0,0
248,1038.77541729894,574.690440060698,11.0030349013657,870.409729003906,867.100646972656,1.00381624698639,0,0,0
249,1678.52763819095,624.381909547739,11.0050251256281,854.90283203125,871.628967285156,0.980810463428497,0,0,0
250,1513.10309278351,666.932989690722,10.5360824742268,870.329895019531,873.70654296875,0.996135234832764,0,0,0
251,1609.68824940048,671.414868105516,11.0815347721823,853.419677734375,866.367065429688,0.985055565834045,0,0,0
252,1566.69788519637,762.492447129909,10.5045317220544,894.749267578125,887.238464355469,1.00846540927887,0,0,0
253,1658.63319672131,761.454918032787,10.9733606557377,885.016418457031,876.993408203125,1.00914835929871,0,0,0
254,1413.07886435331,775.895899053628,10.4889589905363,998.473205566406,969.991149902344,1.02936315536499,1,1,0
255,1368.23293172691,872.29718875502,10,1061.49401855469,981.257873535156,1.08176863193512,1,1,1
256,1372.58510638298,900.904255319149,10.2446808510638,917.265930175781,929.528015136719,0.986808240413666,0,0,0
257,1521.56818181818,928.55303030303,10,931.613647460938,925.777770996094,1.00630378723145,0,0,0
258,1416.84810126582,940.962025316456,10,1061.6708984375,984.068969726562,1.07885825634003,1,1,0
259,1152.49717514124,943.457627118644,10.5028248587571,899.384155273438,883.301574707031,1.01820731163025,0,0,0
260,1841.06666666667,967.314285714286,10,866.290466308594,863.859985351562,1.00281345844269,0,0,1
261,1768.52727272727,964.218181818182,10,860.527282714844,865.307678222656,0.994475483894348,0,0,0
